3,对于银行汇路不畅的经常项目交易，境内机构可以收取外币现钞，并存入经办银行转为现汇：,A．对    B．错,2,B,题解
3,银行办理结售汇业务，应当遵循“了解业务、了解客户、尽职审查”的原则。,A．对    B．错,2,A,题解
3,出口收结汇待核查帐户资金不得与其他外汇帐户之间随意划转，但不同待核查帐户之间的资金可以划转。,A．对    B．错,2,B,题解
3,企业可以根据其真实合法的进口付汇需求提前购汇存入其经常项目外汇账户。,A．对    B．错,2,A,题解
3,企业的贸易外汇收支范围不包括深加工结转项下境内收付款。,A．对    B．错,2,B,题解
3,若通过监测系统查询企业连续一年未发生贸易外汇收支业务，外汇局可将其从“贸易外汇收支企业名录”中撤销。,A．对    B．错,2,B,题解
3,银行办理结售汇业务期间，发生名称变更、营业地址变更的，银行应在变更之日起30日内向批准其结售汇业务资格的外汇局备案。,A．对    B．错,2,A,题解
3,国际收支出现严重失衡时，外汇局可直接将资金流与货物流规模与结构存在异常的重点监测企业列为B类或C类企业。,A．对    B．错,2,A,题解
3,在“离岸业务部”办理涉外收付款业务的机构和个人，应分别按照其注册地和有效证件判断其居民/非居民身份。,A．对    B．错,2,A,题解
3,金融机构需凭外汇局签发的《货物贸易外汇业务登记表》为企业办理外汇业务的，应通过监测系统签注《登记表》的使用情况。,A．对    B．错,2,A,题解
3,核查对象应该配合外汇局进行现场核查，要求提交相关书面材料的，应当在收到《现场核查通知书》之日起5个工作日内提交。,A．对    B．错,2,B,题解
3,国际收支申报中的涉外收付款只包括外币不包括人民币。,A．对    B．错,2,B,题解
3,根据货物贸易外汇管理指引，对C类企业贸易外汇收支业务，以及外汇局认定的其他业务，由外汇局实行事后逐笔登记管理。,A．对    B．错,2,B,题解
3,境内机构以备用金名义使用资本项目收入的，单一机构每月备用金（含意愿结汇和支付结汇）支付累计金额不得超过等值10万美元。,A．对    B．错,2,B,题解
3,“境外居民”是指在境内办理收付款业务的外国居民。,A．对    B．错,2,B,题解
3,已开办出口收入存入境外业务A类企业被列入B类的，应当在列入之日起30天内关闭境外账户并调回境外账户余额。,A．对    B．错,2,B,题解
3,存放境外资金调回境内无需进入出口收入待核查账户，可直接入经常项目外汇账户。,A．对    B．错,2,A,题解
3,A类企业出口退汇原路退回且未超期限不需要到外汇局审批，由银行审核相关材料后办理。退汇金额与原收款金额一致，也应进行差额业务报告。,A．对    B．错,2,B,题解
3,企业贸易信贷业务执行完毕后需在监测系统对相应报告进行注销操作。,A．对    B．错,2,B,题解
3,代理进口业务项下，委托方可凭委托代理协议将外汇划转给代理方，也可购汇后将外汇划转给代理方。,A．对    B．错,2,B,题解
3,企业货物贸易项下提前购汇资金用于符合规定的理财产品，因产品未到期暂不能用于支付的，可以进行再次购汇。,A．对    B．错,2,B,题解
3,出口项下的退汇境内付款人应为原收款人，境外收款人为原付款人。,A．对    B．错,2,A,题解
3,“关注名单”内个人的关注期限为列入“关注名单”的当年及之后连续3年。,A．对    B．错,2,B,题解
3,待核查账户中的外汇不能用于外汇融资和理财业务，可以用于质押人民币贷款，公检法等执法部门也可以依法直接从待核查账户划款。,A．对    B．错,2,B,题解
3,对于已进行贸易信贷、贸易融资、转口贸易或差额等业务报告的收汇或进口数据，因贸易主体不一致，需进行贸易主体不一致业务报告。,A．对    B．错,2,B,题解
3,某企业一笔收汇包含多种性质而误将服务贸易款项进入了待核查账户，银行根据企业情况说明及相关单证将服务贸易款项从待核查账户转入经常项目账户。,A．对    B．错,2,A,题解
3,在实行资本项目外汇收入意愿结汇的同时，境内机构仍可选择按照支付结汇制度使用其外汇收入。,A．对    B．错,2,A,题解
3,转口贸易外汇收入应当转入企业待核查账户，企业转口贸易对外支付可使用原收汇进入待核查账户的资金。,A．对    B．错,2,B,题解
3,金融机构在为企业办理外汇资金入账前，应查询企业名录状态，无需与企业确定收汇资金性质。,A．对    B．错,2,B,题解
3,境内投资主体设立或控制的境外企业在境外再投资设立或控制新的境外企业无需办理外汇备案手续。,A．对    B．错,2,A,题解
3,国际收支申报号码，是指由银行按外汇局要求编制的号码，共22位。第1至12位为金融机构标识码。,A．对    B．错,2,A,题解
3,境内机构的外汇收入可以调回境内或者存放境外，但境内个人的外汇收入必须调回境内。,A．对    B．错,2,B,题解
3,金融机构为企业办理贸易收汇的退汇支付时，对于因错误汇入产生的退汇，应当审核原收汇凭证；对于其他原因产生的退汇，应审核原收入申报单证、原出口合同。,A．对    B．错,2,A,题解
3,XXX企业一笔货物贸易项下出口收汇，未在外汇管理局进行名录登记，银行可以先进行入账处理。,A．对    B．错,2,B,题解
3,企业的转口贸易外汇收入可以不进入待核查账户。,A．对    B．错,2,B,题解
3,A类企业办理转口贸易项下外汇收入业务，不必等到相应转口贸易对外支付后办理。,A．对    B．错,2,A,题解
3,待核查账户中的外汇不能用于质押人民币贷款、外汇融资或理财业务，可以划入客户在其他银行开立的同名待核查账户。,A．对    B．错,2,B,题解
3,货物贸易项下人民币收入应先入待核查账户，企业提交银行可接受的《跨境人民币收款说明》或相关业务凭证后，银行才可把这笔收入划入企业的人民币账户。,A．对    B．错,2,B,题解
3,金融机构不得为不在“贸易外汇收支企业名录”内的机构直接办理服务贸易外汇收支业务。,A．对    B．错,2,B,题解
3,境内企业可以根据真实合法的进口付汇需求提前购汇，但提前购汇与对外支付须在同一家金融机构办理。,A．对    B．错,2,A,题解
3,同一笔离岸转手买卖业务可以在不同银行网点采用同一币种（外币或人民币）办理收支结算。,A．对    B．错,2,B,题解
3,企业可将具有真实、合法交易背景的出口收入存放境外。,A．对    B．错,2,A,题解
3,外汇局依托货物贸易外汇监测系统按季对企业的贸易外汇收支进行非现场核查。,A．对    B．错,2,B,题解
3,按照“谁出口谁收汇、谁进口谁付汇”原则，代理进口、出口业务应当由委托方付汇、收汇。,A．对    B．错,2,B,题解
3,一份《登记表》可在多家金融机构使用，可分次使用，可签注多笔付汇信息。,A．对    B．错,2,B,题解
3,分类结果发布后，分类结果生效时间为分类信息发布的次日。,A．对    B．错,2,A,题解
3,自助兑换机是指办理外币与人民币之间兑换业务的自助机具。,A．对    B．错,2,A,题解
3,企业出口贸易融资款误入待核查帐户的，金融机构可直接为企业办理待核查帐户结汇或划转手续。,A．对    B．错,2,A,题解
3,银行应留存境内机构资本项目外汇收入结汇及使用的相关证明材料2年备查,A．对    B．错,2,B,题解
3,B、C类企业30天以上（不含）的预收货款和预付货款，应当在收款或付款之日起30天内，通过监测系统企业端向外汇局报告相应的预计出口或进口日期等信息。,A．对    B．错,2,B,题解
3,待核查账户的收入范围包含出口贸易融资项下境内金融机构放款及境外回款。,A．对    B．错,2,B,题解
3,A类企业的预收货款或预付货款无需做贸易信贷业务报告。,A．对    B．错,2,B,题解
3,银行为保税区企业办理保税货物项下外汇收支业务时，必须查询企业的名录状态。,A．对    B．错,2,A,题解
3,辅导期的截止日期是按首笔进出口业务发生日期开始计算的。,A．对    B．错,2,B,题解
3,保税区内与境内区外之间货物贸易、服务贸易项下交易，可以以人民币或外币计价结算。,A．对    B．错,2,B,题解
3,金融机构在办理货物贸易B类企业付汇、开证、出口贸易融资放款或待核查账户资金结汇或划出手续时，应当进行电子数据核查，通过监测系统扣减其对应的可收付汇额度。,A．对    B．错,2,A,题解
3,经常项目外汇收支应当具有真实、合法的交易基础。,A．对    B．错,2,A,题解
3,银行授权外币代兑机构办理外币兑换业务，应在授权协议签署后30个工作日内，将授权协议、外币代兑机构营业执照等基本信息向所在地外汇局报告。,A．对    B．错,2,B,题解
3,柜面在办理对公外汇账户关户业务后，需要登录“外汇账户管理信息系统（银行版）”，手工上报关户报告。,A．对    B．错,2,B,题解
3,境内居民个人通过境内银行与境内非居民个人之间发生的人民币收付款暂不申报。,A．对    B．错,2,A,题解
3,外汇局对于新列入名录的企业实施辅导期管理。在其进出口业务发生之日起90天内，外汇局进行政策法规、系统操作等辅导。,A．对    B．错,2,B,题解
3,转口贸易项下的出口收汇无须进入待核查账户。,A．对    B．错,2,B,题解
3,代理出口业务由代理方收汇后划转入委托方经常项目结算账户。,A．对    B．错,2,A,题解
3,金融机构不得为不在名录企业办理贸易外汇收支业务。,A．对    B．错,2,A,题解
3,企业在银行开立信用证时名录状态为“A”，在收到单据准备付汇时，发现企业名录状态变更为“B”，则银行在对该企业进行电子核查后才能予以结汇或划转。,A．对    B．错,2,B,题解
3,“境外居民”是指在境外办理收付款业务的中国居民。,A．对    B．错,2,A,题解
3,具有对外贸易经营权的个人与保税监管区域内企业可以将出口收入存放境外。   ,A．对    B．错,2,B,题解
3,按规定已提取但未使用完的服务贸易项下外币现钞，可以结汇或存入原提取外币现钞所使用的外汇账户。,A．对    B．错,2,A,题解
3,贸易融资款误入待核查账户可直接办理结汇或划出。,A．对    B．错,2,A,题解
3,境内机构外币现钞收付是指境内机构发生的外币现钞的收取、提取以及相关的结汇和购汇等行为。,A．对    B．错,2,A,题解
3,境内机构经常项目可以收付外币现钞，但资本项目交易不得收付外币现钞。,A．对    B．错,2,B,题解
3,对B类企业贸易外汇收支实施电子数据核查管理。,A．对    B．错,2,A,题解
3,境内居民个人通过境内银行与境内非居民个人之间发生的人民币收付款需要申报。,A．对    B．错,2,B,题解
3,待核查账户之间的资金可以相互划转，账户资金按活期存款计息。,A．对    B．错,2,B,题解
3,货物贸易项下人民币收入不进入待核查账户，可直接划入企业人民币账户。,A．对    B．错,2,A,题解
3,总量差额是指企业最近12个月内被外汇局纳入核查的贸易收支累计差额与货物进出口累计差额之间的偏差。,A．对    B．错,2,A,题解
3,场外清算是指非居民交易商的交易资金不通过交易所账户进行清算，而是由居民和非居民交易商双方自行清算。该模式下，相关非居民交易商应作为申报主体，在与非居民交易商发生资金收付时进行申报。,A．对    B．错,2,B,题解
3,B类企业出口项下外币现钞收入结汇无需实施电子数据核查。,A．对    B．错,2,B,题解
3,一份《货物贸易外汇登记表》只能在一家金融机构使用，可以分次使用，但不可以签注多笔收汇信息。,A．对    B．错,2,B,题解
3,服务贸易外汇收入，可以自行保留或办理结汇；服务贸易外汇支出，可以使用自有外汇支付或者以人民币购汇支付。,A．对    B．错,2,A,题解
3,区内与境内区外之间货物贸易项下交易，可以以人民币或外币计价结算；服务贸易项下交易应当以人民币计价结算。,A．对    B．错,2,A,题解
3,境内机构仅能与一家银行签订协议成为外币代兑机构。,A．对    B．错,2,A,题解
3,境内机构服务贸易外汇收入存放境外，应开立存放境外外汇账户。境外存放账户的账户余额不得高于其上年度服务贸易外汇收入总规模的30%。,A．对    B．错,2,B,题解
3,服务贸易外汇收入要按规定的条件、期限等调回境内，不得存入境外。,A．对    B．错,2,B,题解
3,外币代兑机构是指与具有对私结售汇业务资格的境内商业银行（含农村合作金融机构）及其分支行签订协议，经银行授权办理外币与人民币之间兑换业务的境内机构,A．对    B．错,2,A,题解
3,国家对服务贸易项下国际支付不予限制。,A．对    B．错,2,A,题解
3,个人年度总额内购汇、结汇可以委托任何人代为办理。,A．对    B．错,2,B,题解
3,通过银行柜台办理的小于等值100美元（含）的尾零结汇可以不纳入个人结售汇系统。,A．对    B．错,2,A,题解
3,对于个人分拆结售汇特征明显、银行能够确认为分拆结售汇行为的，应不予办理。,A．对    B．错,2,A,题解
3,个人年度总额内购汇、结汇，可以委托其直系亲属代为办理。,A．对    B．错,2,A,题解
3,银行应留存境内机构资本项目外汇收入结汇及使用的相关证明材料2年备查。,A．对    B．错,2,B,题解
3,电子形式的服务贸易外汇收支交易单证，金融机构审查认可后应当打印纸质文件留存，并在纸质文件上签章。,A．对    B．错,2,A,题解
3,个人居民身份在实践中按照身份证、护照等有效证件中的国籍来认定。即，持有外国护照等有效证件的个人，认定为非中国居民，持有中国居民身份证或其他中国有效证件的个人，认定为中国居民。,A．对    B．错,2,A,题解
3,当境内居民从境内非居民收款时，为便于境内收款银行识别该笔款项的来源并通知境内居民及时办理申报，境内付款银行在办理其非居民客户向境内居民付款业务时，应在付款报文的附言中注明 “NonResident”字样。,A．对    B．错,2,A,题解
3,根据《国家外汇管理局关于进一步促进贸易投资便利化完善真实性审核的通知》，货物贸易外汇管理分类等级为B类的企业暂停办理离岸转手买卖外汇收支业务。,A．对    B．错,2,A,题解
3,个人在办理外汇业务时，应当遵守个人外汇管理有关规定，不得以分拆等方式规避额度及真实性管理。国家外汇管理局及其分支局（以下简称外汇局）对规避额度及真实性管理的个人实施“黑名单”管理。,A．对    B．错,2,B,题解
3,外币代兑机构可为持本人有效身份证件的个人办理外币兑换人民币的单向兑换业务，每人每日累计不超过等值1万元人民币，且每年不得超过等值5万元人民币。,A．对    B．错,2,A,题解
3,境内银行代客境外结汇，交易附言需注明实际交易性质、结汇国家（地区）及结汇币种，如“**业务在**（国家或地区）**（币种）结汇”。,A．对    B．错,2,A,题解
3,服务贸易项下退汇：应在申报凭证的退款栏目中进行确认或在交易附言栏目中无需标明“退汇”字样。,A．对    B．错,2,B,题解
3,自助兑换机可办理个人外币现钞兑换人民币现钞的单向兑换，不纳入个人外汇业务监测系统管理，但每个人每天不得超过等值10000元人民币。,A．对    B．错,2,B,题解
3,自2016年1月1日起，个人外汇业务监测系统在全国上线运行，个人结售汇管理信息系统同时停止使用。具有结售汇业务经营资格的银行（以下简称银行），应通过个人外汇业务监测系统办理个人结汇、购汇等个人外汇业务，及时、准确、完整地报送相关业务数据信息。,A．对    B．错,2,A,题解
3,根据汇发（2016）4号文件，境内主体从境外收到一笔外汇款项，解付前境内银行代其进行境外结汇，之后以人民币汇入境内并贷记境内客户账，此类交易的实质是境内银行代客境外结汇，“收入款币种”应申报为人民币，“付款人常驻国家（地区）”应申报为境外结汇国家（地区）。,A．对    B．错,2,B,题解
3,外商投资企业分配红利属于资本项下外汇支出。,A．对    B．错,2,B,题解
3,境内个人在境外获得的合法资本项目收入经外汇局核准后可以结汇。,A．对    B．错,2,A,题解
3,个人结算账户的开立应要求个体工商户提供组织机构代码证，数据统一录入对公1500项下；如遇特殊情况无法提供组织机构代码证的，无需账户备案，可直接为其开立个人结算账户，数据统一录入对私1500项下。,A．对    B．错,2,A,题解
3,金融机构办理服务贸易外汇收支业务，应当将审查后的交易单证作为业务档案留存5年备查。,A．对    B．错,2,A,题解
3,境外机构或个人从境内获得的保险服务、金融服务等费用收入，单笔在5万元以下的，无须缴纳税款。,A．对    B．错,2,B,题解
3,居民个人购汇后，因故未出境，所购外汇不论是年度总额内还是年度总额外均可以保留现汇。,A．对    B．错,2,A,题解
3,境外个人结购汇年度总额为等值5万美元。,A．对    B．错,2,B,题解
3,对于已经申报的涉外收入或支出的错汇款，经办银行应当删除该笔错汇款项的申报数据，并在系统中说明删除原因。,A．对    B．错,2,A,题解
3,个人手持外币现钞汇出境外当日累计不得超过等值1万美元。,A．对    B．错,2,B,题解
3,境外个人原兑换未用完的人民币兑回外汇，凭本人有效身份证件和原兑换水单办理，兑回有效期为子兑换日起24个月。,A．对    B．错,2,A,题解
3,机构申报主体未在涉外收入款项解付后的5个工作日内按规定办理涉外收入申报情节严重的，经办银行可对该主体实行“不申报、不解付”的特殊处理措施。,A．对    B．错,2,B,题解
3,境内个人境外留学、旅游、探亲等因私用汇，无须办理和提交《服务贸易等项目对外支付税务备案表》。,A．对    B．错,2,A,题解
3,同一笔合同需要多次对外支付的，境内机构和个人须在每次付汇前办理对外支付税务备案手续，每次付汇都应提交合同（协议）或相关交易凭证复印件。,A．对    B．错,2,B,题解
3,境内企业接受或向境外营利性机构或境外个人捐赠，其捐赠外汇账户开立、使用、变更、关闭按照经常项目外汇账户管理相关规定办理。,A．对    B．错,2,B,题解
3,单位统一为其员工办理了个人信用卡，用于员工的出差结算。现因境外出差费用发生美元欠款，单位可以购汇给个人还款。,A．对    B．错,2,A,题解
3,境内机构可以为具有关联关系的境内外机构办理代垫或分摊的服务贸易费用，但代垫或分摊期限不得超过6个月。,A．对    B．错,2,B,题解
3,境内机构对外支付发生在境外的赔偿款，支付金额超过等值5万美元的，银行可仅审核法院判决书或仲裁机构出具的仲裁书和《服务贸易等项目对外支付税务备案表》办理。,A．对    B．错,2,B,题解
3,未按照相关规定进行服务贸易外汇收支信息报告的，由外汇局责令改正，给予警告，对境内机构处10万元以下的罚款，对个人可以处5万元以下的罚款。,A．对    B．错,2,B,题解
3,外币信用卡持卡人在ATM取现和在POS消费，目前无须进行国际收支统计间接申报。,A．对    B．错,2,A,题解
3,境内机构和个人向境外单笔支付等值5万美元以上（不含等值5万美元）的外汇资金均应向所在地主管国税机关进行税务备案。,A．对    B．错,2,B,题解
3,境内机构支付在境外发生的差旅、会议、商品展销等各项费用需办理和提交《税务备案表》。,A．对    B．错,2,B,题解
3,境内机构支付在境外代表机构的办公经费，以及境内机构在境外承包工程的工程款无需办理和提交《税务备案表》。,A．对    B．错,2,A,题解
3,办理单笔等值5万美元以上国际运输项下的服务贸易外汇收支业务需审查运输发票或运输单据或运输清单。,A．对    B．错,2,A,题解
3,个人结汇和购汇实行年度总额管理，分别为每人每年等值5万美元。,A．对    B．错,2,B,题解
3,个体工商户经常项目项下经营性外汇结售汇，应通过个人结算账户办理，也要纳入个人年度限额管理。,A．对    B．错,2,B,题解
3,旅行支票兑换外币现钞按提钞规定办理，提钞超过等值1万美元，需向外汇局事前报备；旅行支票可以直接存入外汇储蓄账户，暂不需提供海关申报单。,A．对    B．错,2,A,题解
3,境内进出口企业不可直接支付运费给境外海运企业。,A．对    B．错,2,B,题解
3,境外个人结汇单笔等值5万美元以上的，应将结汇所得人民币资金直接划至交易对方的境内人民币账户。,A．对    B．错,2,A,题解
3,美国人约翰持美元来中国旅游，在银行兑换了3000元人民币，离境时把未花完的人民兑成欧元现钞，该业务属于外币汇兑回业务。,A．对    B．错,2,A,题解
3,对于个人分拆结售汇特征明显、银行能够确认为分拆结售汇行为的，应不予办理。,A．对    B．错,2,A,题解
3,服务贸易外汇收支应当具有真实、合法的交易基础。境内机构和境内个人不得以虚构交易骗取资金收付，不得以分拆等方式逃避外汇监管。,A．对    B．错,2,A,题解
3,个人对外贸易经营者、个体工商户通过外汇结算账户办理的经常项目项下经营性外汇购结汇，应纳入个人结售汇系统管理。,A．对    B．错,2,B,题解
3,个体工商户经营性购汇，银行不需审核与代理企业签定的进口代理合同或协议。,A．对    B．错,2,B,题解
3,对通过外汇局“系统”办理的因私售汇业务，居民个人在户口所在地以外的银行不可以办理。,A．对    B．错,2,B,题解
3,外汇结算账户是指个人对外贸易经营者、个体工商户按照规定开立的用以办理经常项目项下经营性外汇收支的账户。其开立、使用和关闭按个人账户进行管理。,A．对    B．错,2,B,题解
3,具有对私结售汇业务资格的银行网点不可以办理个人贸易结售汇业务。,A．对    B．错,2,B,题解
3,银行应配合外汇局对规避额度及真实性管理的个人及相关机构的核查，并在个人外汇业务检测系统推送相关信息之日起的15天内，反馈个人结汇资金去向、购汇资金来源及外汇局要求的其他信息。,A．对    B．错,2,B,题解
3,银行为A类企业办理提前购汇业务时，仅需审核合同、发票或报关单。,A．对    B．错,2,B,题解
3,个体工商户委托有对外贸易经营权的企业办理出口的，只能通过委托企业的结算账户收汇、结汇。,A．对    B．错,2,B,题解
3,根据《服务贸易外汇管理指引》规定，国家对服务贸易项下国际支付不予限制，境内机构和个人可根据实际需要将服务贸易外汇收入调回境内或存放境外。,A．对    B．错,2,B,题解
3,境内机构所有捐赠外汇账户的开立、使用、变更、关闭都按照经常项目外汇账户管理相关规定办理。,A．对    B．错,2,B,题解
3,国家对个人的境外收入采取自愿申报制度。,A．对    B．错,2,B,题解
3,国家对经常项目的国际支付和转移不予限制。,A．对    B．错,2,A,题解
3,境内个人在年度总额内购汇或结汇，可以委托他人代办办理。,A．对    B．错,2,B,题解
3,在境内机构工作的外籍华侨港、澳、台人员办理购、付汇不需提交税务凭证。,A．对    B．错,2,B,题解
3,外汇管理机关在调查或者进行检查时，执法人员不得少于两人，并应当向当事人或者有关人员出示证件。,A．对    B．错,2,A,题解
3,从外汇储蓄账户中提钞，单笔或当日累计在有关规定允许携带外币现钞出境金额之下的，可以在银行直接办理。,A．对    B．错,2,A,题解
3,个人在5日内从同一外汇储蓄账户5次以上(含)提取接近等值1万美元外币现钞视为个人分拆结售汇行为。,A．对    B．错,2,A,题解
3,境内机构和居民个人可以以外币现钞或人民币现钞购汇购买外币旅行支票。,A．对    B．错,2,B,题解
3,服务贸易外汇收入，可以自行保留或办理结汇；服务贸易外汇支出，可以使用自有外汇支付，不得以人民币购汇支付。,A．对    B．错,2,B,题解
3,境内机构和境内个人从事服务贸易活动应当符合国家规定，需经国家相关主管部门审批、核准、登记、备案等的，在办理服务贸易外汇收支前，应先办妥有关手续。,A．对    B．错,2,A,题解
3,服务贸易项下退汇，按照原汇入或汇出资金交易性质规定的交易单证和整个退汇过程的相关说明或证明材料，退汇金额不得超过原汇入或汇出金额，且原路汇回。,A．对    B．错,2,A,题解
3,金融机构办理服务贸易外汇收支业务，应当将审查后的交易单证作为业务档案留存3年备查。,A．对    B．错,2,B,题解
3,根据服务贸易外汇管理实施细则规定，境内机构存放境外资金规模即境外存放账户的账户余额，不得高于其上年度服务贸易外汇收入总规模的50%。,A．对    B．错,2,A,题解
3,自2016年6月15日起，境内企业（包括中资企业和外商投资企业，不含金融机构）外债资金均可按照意愿结汇方式办理结汇手续。,A．对    B．错,2,A,题解
3,超过年度总额的购汇、结汇以及境外个人购汇，不能委托他人办理。,A．对    B．错,2,B,题解
3,个人外汇结算账户可以根据真实合法的进口付汇需求提前购汇存入外汇结算账户。因合同变更等原因导致个人提前购汇后未能对外支付的，个人可自主决定结汇或继续保留。,A．对    B．错,2,A,题解
3,个人经常项目项下非经营性购汇，购汇资金来源可以是直系亲属人民币账户和银行卡内资金。,A．对    B．错,2,A,题解
3,出境人员一次出境携带等值为5千美元以下的外币现钞，应向存款或购汇银行申领《携带外汇出境许可证》。,A．对    B．错,2,B,题解
3,外汇局已不再对外币代兑机构和自助兑换机的外币兑换业务实施事前准入许可。,A．对    B．错,2,A,题解
3,境内机构和个人填写服务贸易外汇收支管理信息时，在申报凭证相应栏位中必须填写合同号、发票号。,A．对    B．错,2,B,题解
3,办理单笔等值5万美元以下的服务贸易外汇收支业务无需审核交易单证。,A．对    B．错,2,B,题解
3,办理服务贸易境内外汇划转业务，由收款方金融机构审查并留存交易单证。,A．对    B．错,2,B,题解
3,境内个人对外直接投资符合有关规定的，经银行审核后可以购汇或以自有外汇汇出。,A．对    B．错,2,B,题解
3,外币储蓄存款活期帐户的开户起存金额为等值5美元的外币。,A．对    B．错,2,B,题解
3,直系亲属指父母、子女、配偶、兄妹。,A．对    B．错,2,B,题解
3,境内个人对外捐赠和财产转移需购付汇的，应当符合有关规定并经外汇局核准。,A．对    B．错,2,A,题解
3,境内机构向境外捐赠，需按相关规定提交《服务贸易等项目对外支付税务备案表》，收款方如为非营利机构可免于提供。,A．对    B．错,2,B,题解
3,境内个人投资者以自有外汇投资B股的，其本金和投资收益不得结汇。,A．对    B．错,2,B,题解
3,"自《国际收支统计申报业务指引（2016年版）》实施以后，境内付款银行在办理其非居民客户向境内居民付款业务时，必须在付款报文的附言中注明“NRA PAYMENT”或“OSA PAYMENT"".",A．对    B．错,2,B,题解
3,银行为A、B类企业办理货物贸易外汇收入时，可以直接将外汇资金解付至经常项目账户。,A．对    B．错,2,B,题解
3,服务贸易项下国际赔偿款审核原始交易合同、赔款协议（赔款条款）和整个赔偿过程的相关说明或证明材料以及法院判决书或仲裁机构出具的仲裁书或有权调解机构出具的调解书等。,A．对    B．错,2,B,题解
3,办理服务贸易境内外汇划转业务，由划付方金融机构按相关规定审查并留存交易单证。,A．对    B．错,2,A,题解
3,驻华使领馆外交人员办理个人购结汇及存取款业务时，不受有关限额限制。,A．对    B．错,2,A,题解
3,境内个人所购外汇累计金额超过年度等值50000英镑（含）限额的，还应提供购汇资金用途证明材料。,A．对    B．错,2,B,题解
3,境内个人年度总额内经常项目非经营性结售汇和境外个人年度总额内经常项目非经营性结汇可通过电子银行办理。,A．对    B．错,2,A,题解
3,个人对外贸易经营者从事对外货物贸易经营活动，可以直接到银行办理结、购汇手续，也可以通过个人对外贸易结算账户和外币储蓄账户直接办理。,A．对    B．错,2,B,题解
3,金融机构对境外资产负债及损益申报是指，金融机构及其分支机构必须向所在地外汇局申报其对外全部资产、负债状况及其变动情况。,A．对    B．错,2,B,题解
3,属于个人所有的外汇，可以自行持有，也可以存入银行或卖给外汇指定银行。,A．对    B．错,2,A,题解
3,经常项目外汇收支应当具有真实合法的交易基础。,A．对    B．错,2,A,题解
3,个人旅行支票按照外币现汇有关规定办理。,A．对    B．错,2,B,题解
3,境内个人外汇储蓄账户外汇汇出境外，凭本人有效身份证件办理。,A．对    B．错,2,B,题解
3,“境内非居民“是指通过境内银行办理收付款业务的非中国居民，包括境外中央银行、银行、非银行机构和个人。,A．对    B．错,2,A,题解
3,为规避汇率风险，境内客户之间可以用外币计价，用外币作为结算货币。,A．对    B．错,2,B,题解
3,人民币汇率实行以市场供求为基础的、有管理的浮动汇率制度。,A．对    B．错,2,A,题解
3,个人经常项目项下经营性外汇收入可以进入外汇储蓄账户。,A．对    B．错,2,B,题解
3,境内公司境外上市募集资金可调回对应的境内专用账户或存放境外专用账户。,A．对    B．错,2,A,题解
3,除另有规定外，境内机构经常项目和资本项目交易不得收付外币现钞。,A．对    B．错,2,A,题解
3,反洗钱只需关注外汇单位账户中的机构经常项目外汇账户，对机构资本项目外汇账户可不予关注。,A．对    B．错,2,B,题解
3,境内代表机构经常项目账户资金不得结汇购买境内商品房。,A．对    B．错,2,A,题解
3,保税区内与境内区外之间货物贸易、服务贸易项下交易，可以以人民币或外币计价结算。,A．对    B．错,2,B,题解
3,外汇管理机关经省级外汇管理机关负责人批准后，有权查询被调查外汇违法事件的当事人和直接有关的单位、个人的账户，也包括个人的储蓄存款账户。,A．对    B．错,2,B,题解
3,当事人对外汇管理机关作出的具体行政行为不服的，可以依法申请行政复议，也可以直接向人民法院提起行政诉讼。,A．对    B．错,2,B,题解
3,境内机构并不包括外国驻华外交领事机构和国际组织驻华代表机构。,A．对    B．错,2,A,题解
3,居民个人及来华人员的经常项目下外汇可以保留。,A．对    B．错,2,A,题解
3,在实行资本项目外汇收入意愿结汇后，境内机构不可选择按照支付结汇制使用其外汇收入。,A．对    B．错,2,B,题解
3,个人购汇提钞或从外汇储蓄账户中提钞，单笔或当日累计在有关规定允许携带外币现钞出境金额之下的，可以在银行直接办理。,A．对    B．错,2,A,题解
3,境内机构资本项目项下可以收付外币现钞。,A．对    B．错,2,B,题解
